name,phone,categories,location,state_name,website,yellowpages_url
Los Bravos Mexican Restaurant,(812) 897-3442,"Mexican Restaurants,American Restaurants,Latin American Restaurants,Restaurants,Spanish Restaurants,Take Out Restaurants","3311 Liberty Blvd, Boonville, IN 47601",Indiana,,https://www.yellowpages.com/boonville-in/mip/los-bravos-mexican-restaurant-1232689
Cafe Patachou,(317) 925-2823,"American Restaurants,Caterers,Coffee & Espresso Restaurants,Coffee Shops,French Restaurants,Restaurants,Sandwich Shops","4911 N Pennsylvania St, Indianapolis, IN 46205",Indiana,http://www.cafepatachou.com,https://www.yellowpages.com/indianapolis-in/mip/cafe-patachou-12327370
Starbucks Coffee,(317) 209-0665,"Coffee & Espresso Restaurants,Coffee & Tea,Coffee Shops,Restaurants","7315 W 10th St, Indianapolis, IN 46214",Indiana,https://www.starbucks.com/store-locator/store/13814,https://www.yellowpages.com/indianapolis-in/mip/starbucks-coffee-12301752
Yummy's Restaurant,(317) 899-5565,Restaurants,"1002 N Post Rd, Indianapolis, IN 46219",Indiana,http://www.yummysgrill.com,https://www.yellowpages.com/indianapolis-in/mip/yummys-restaurant-12326161
White Castle,(765) 378-1179,"Fast Food Restaurants,American Restaurants,Hamburgers & Hot Dogs,Restaurants","8801 W Market Square Dr, Daleville, IN 47334",Indiana,http://www.whitecastle.com,https://www.yellowpages.com/daleville-in/mip/white-castle-12307696
Wendy's,(812) 849-1398,"Fast Food Restaurants,Hamburgers & Hot Dogs,Restaurants","2880 State Road 37, Mitchell, IN 47446",Indiana,https://locations.wendys.com/united-states/in/mitchell/2880-state-road-37,https://www.yellowpages.com/mitchell-in/mip/wendys-1229778
Overpass Pizza,(765) 793-4377,"Pizza,American Restaurants,Italian Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants","147 S Stringtown Rd, Covington, IN 47932",Indiana,http://www.overpasspizza.com,https://www.yellowpages.com/covington-in/mip/overpass-pizza-12280288
Burger King,(812) 522-8218,"Fast Food Restaurants,Hamburgers & Hot Dogs,Restaurants","1941 E Tipton St, Seymour, IN 47274",Indiana,https://burgerking.com/store-locator/store/restaurant_3029,https://www.yellowpages.com/seymour-in/mip/burger-king-12295735
Panera Bread,(317) 773-7260,"Sandwich Shops,American Restaurants,Coffee Shops,Health Food Restaurants,Restaurants,Take Out Restaurants","17177 Mercantile Blvd, Noblesville, IN 46060",Indiana,https://locations.panerabread.com/in/noblesville/17177-mercantile-boulevard.html?utm_medium=yext&utm_source=local&utm_campaign=yext&utm_content=local-search,https://www.yellowpages.com/noblesville-in/mip/panera-bread-12295192
Ironworkers Corner Bar,(317) 261-1218,"Taverns,Bars,Restaurants","1101 English Ave, Indianapolis, IN 46203",Indiana,,https://www.yellowpages.com/indianapolis-in/mip/ironworkers-corner-bar-12281350
Dog N Suds West,(765) 463-5700,"Fast Food Restaurants,American Restaurants,Barbecue Restaurants,Hamburgers & Hot Dogs,Hot Dog Stands & Restaurants,Restaurants,Sandwich Shops","401 Sagamore Pkwy W, West Lafayette, IN 47906",Indiana,http://www.dognsuds.org,https://www.yellowpages.com/west-lafayette-in/mip/dog-n-suds-west-12284449
Moe's Southwest Grill,(317) 848-6637,"Mexican Restaurants,Caterers,Fast Food Restaurants,Restaurants,Take Out Restaurants","12483 N Meridian St, Carmel, IN 46032",Indiana,http://www.moes.com,https://www.yellowpages.com/carmel-in/mip/moes-southwest-grill-1227882
Wendy's,(317) 894-0327,"Fast Food Restaurants,Hamburgers & Hot Dogs,Restaurants","2809 N 600 W, Greenfield, IN 46140",Indiana,https://locations.wendys.com/united-states/in/greenfield/2809-n.-600-west,https://www.yellowpages.com/greenfield-in/mip/wendys-1229507
McDonald's,(317) 297-3912,"Fast Food Restaurants,Hamburgers & Hot Dogs,Restaurants,Take Out Restaurants","6056 W 71st St, Indianapolis, IN 46278",Indiana,https://www.mcdonalds.com/us/en-us/location/in/indianapolis/6056-w-71st-st/7289.html?cid=RF:YXT:RoN::Clicks,https://www.yellowpages.com/indianapolis-in/mip/mcdonalds-12293713
Bourbon Street Distillery,(317) 636-3316,"Take Out Restaurants,American Restaurants,Restaurants,Sandwich Shops","361 Indiana Ave, Indianapolis, IN 46204",Indiana,,https://www.yellowpages.com/indianapolis-in/mip/bourbon-street-distillery-12264805
Honey Creme Donut Shop,(812) 945-2150,"Donut Shops,Bakeries,Restaurants,Take Out Restaurants","514 Vincennes St, New Albany, IN 47150",Indiana,https://www.facebook.com/pages/Honey-Creme-Donut-Shop/108154189226214,https://www.yellowpages.com/new-albany-in/mip/honey-creme-donut-shop-12278174
Paulies Dogs and Beef,(219) 843-0004,"Meat Markets,Restaurants","508 N Us Highway 421, Medaryville, IN 47957",Indiana,,https://www.yellowpages.com/medaryville-in/mip/paulies-dogs-and-beef-12262090
Dairy Queen (Treat),(812) 522-9746,"Fast Food Restaurants,Dessert Restaurants,Hamburgers & Hot Dogs,Ice Cream & Frozen Desserts,Restaurants","316 E Tipton St, Seymour, IN 47274",Indiana,https://www.dairyqueen.com/us-en/Locator/Detail/?localechange=1&store-id=1737&y_source=1_ODk5NzMxNi01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.yellowpages.com/seymour-in/mip/dairy-queen-treat-12273645
China Buffet,(812) 375-8888,"Take Out Restaurants,Buffet Restaurants,Caterers,Chinese Restaurants,Restaurants,Seafood Restaurants","2628 Eastbrook Plz, Columbus, IN 47201",Indiana,http://qmenu.us/#/china-buffet-columbus,https://www.yellowpages.com/columbus-in/mip/china-buffet-12001692
Hooters,(317) 887-9464,"Sports Bars,American Restaurants,Bar & Grills,Chicken Restaurants,Hamburgers & Hot Dogs,Restaurants,Take Out Restaurants","7551 Us 31 S, Indianapolis, IN 46227",Indiana,https://www.hooters.com/locations/3092-greenwood-in,https://www.yellowpages.com/indianapolis-in/mip/hooters-12004842
Peddler's Pub,(574) 291-9192,"Bars,Brew Pubs,Cocktail Lounges,Restaurants","904 E Ireland Rd, South Bend, IN 46614",Indiana,https://www.facebook.com/Peddlers-pub-162337023811092,https://www.yellowpages.com/south-bend-in/mip/peddlers-pub-11995193
McDonald's,(219) 933-7077,"Fast Food Restaurants,Hamburgers & Hot Dogs,Restaurants,Take Out Restaurants","6437 Columbia Ave, Hammond, IN 46320",Indiana,https://www.mcdonalds.com/us/en-us/location/in/hammond/6437-columbia-ave/961.html?cid=RF:YXT:RoN::Clicks,https://www.yellowpages.com/hammond-in/mip/mcdonalds-12259776
Puccini's Smiling Teeth Pizza & Pasta,(317) 823-0027,"Pizza,Caterers,Italian Restaurants,Restaurants,Vegetarian Restaurants","7829 Sunnyside Rd, Indianapolis, IN 46236",Indiana,http://www.puccinissmilingteeth.com/dinner-menu-pizza,https://www.yellowpages.com/indianapolis-in/mip/puccinis-smiling-teeth-pizza-pasta-12272638
Burger King,(574) 233-8651,"Fast Food Restaurants,Hamburgers & Hot Dogs,Restaurants","121 W Lasalle Ave, South Bend, IN 46601",Indiana,https://burgerking.com/store-locator/store/restaurant_2079,https://www.yellowpages.com/south-bend-in/mip/burger-king-12007968
TGI Fridays,(317) 347-8443,"American Restaurants,Bar & Grills,Hamburgers & Hot Dogs,Restaurants,Take Out Restaurants","6915 W 38th St, Indianapolis, IN 46254",Indiana,https://www.tgifridays.com,https://www.yellowpages.com/indianapolis-in/mip/tgi-fridays-11996189
Peking,(260) 724-7407,"Chinese Restaurants,Restaurants","925 S 13th St, Decatur, IN 46733",Indiana,http://www.pekingchinesedecatur.com,https://www.yellowpages.com/decatur-in/mip/peking-1199334
La Hacienda Mexican Restaurant,(317) 577-2689,"Latin American Restaurants,Mexican Restaurants,Restaurants","6825 Graham Rd, Indianapolis, IN 46220",Indiana,http://www.mexicanrestaurantlahacienda.com/indy,https://www.yellowpages.com/indianapolis-in/mip/la-hacienda-mexican-restaurant-12017414
Subway,(317) 780-8001,"Fast Food Restaurants,American Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants","6025 Madison Ave Ste A, Indianapolis, IN 46227",Indiana,https://restaurants.subway.com/united-states/in/indianapolis/6025-s-madison-avenue?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=24801&utm_campaign=evergreen-2020&y_source=1_MTQ5MDAwNzEtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,https://www.yellowpages.com/indianapolis-in/mip/subway-12017519
Miyagi,(317) 846-7077,"Sushi Bars,Bar & Grills,Family Style Restaurants,Japanese Restaurants,Restaurants","3625 E 96th St, Indianapolis, IN 46240",Indiana,,https://www.yellowpages.com/indianapolis-in/mip/miyagi-11989455
Granma's House of Pancakes,(574) 875-8333,"American Restaurants,Family Style Restaurants,Restaurants","3709 S Main St, Elkhart, IN 46517",Indiana,https://www.granmashouseofpancakes.com/utica/menu,https://www.yellowpages.com/elkhart-in/mip/granmas-house-of-pancakes-11988064
Sunset Lounge Portage,(219) 762-6065,"Cocktail Lounges,Restaurants","5844 Us Highway 6, Portage, IN 46368",Indiana,,https://www.yellowpages.com/portage-in/mip/sunset-lounge-portage-11982623
Lewandowski Edwin S,(219) 844-9852,"Bar & Grills,Bars,Restaurants,Taverns","6755 Indianapolis Blvd, Hammond, IN 46324",Indiana,,https://www.yellowpages.com/hammond-in/mip/lewandowski-edwin-s-11964977
Mandarin Kitchen,(574) 389-8888,"Chinese Restaurants,Asian Restaurants,Restaurants","2501 S Nappanee St, Elkhart, IN 46517",Indiana,https://www.themandarinkitchen.com,https://www.yellowpages.com/elkhart-in/mip/mandarin-kitchen-11974451
Claude And Annies,(317) 774-8124,Restaurants,"9251 E 141st St, Fishers, IN 46038",Indiana,,https://www.yellowpages.com/fishers-in/mip/claude-and-annies-11955655
Hardee's,(317) 773-4642,"Fast Food Restaurants,Hamburgers & Hot Dogs,Restaurants","2500 Conner St, Noblesville, IN 46060",Indiana,https://locations.hardees.com/in/noblesville/2500-conner-st?utm_source=yext&utm_medium=gmb-button&utm_campaign=search&utm_content=website&y_source=1_MTIzODk4NTUtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,https://www.yellowpages.com/noblesville-in/mip/hardees-1196987
White Castle,(317) 784-4136,"Fast Food Restaurants,American Restaurants,Hamburgers & Hot Dogs,Restaurants","3229 S East St, Indianapolis, IN 46227",Indiana,http://www.whitecastle.com,https://www.yellowpages.com/indianapolis-in/mip/white-castle-11971706
Long John Silver's,(765) 472-3138,"Fast Food Restaurants,Restaurants","912 W Main St, Peru, IN 46970",Indiana,http://www.ljsilvers.com,https://www.yellowpages.com/peru-in/mip/long-john-silvers-11983623
Palmer House,(260) 589-2306,Restaurants,"118 W Main St, Berne, IN 46711",Indiana,http://www.palmerhouse.com,https://www.yellowpages.com/berne-in/mip/palmer-house-11939923
Subway,(765) 644-7821,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants","1307 Park Rd, Anderson, IN 46011",Indiana,https://restaurants.subway.com/united-states/in/anderson/1307-park-rd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=29317&utm_campaign=evergreen-2020&y_source=1_MTQ5MTA0MjAtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,https://www.yellowpages.com/anderson-in/mip/subway-1195927
Oriental Buffet,(260) 248-2833,"Chinese Restaurants,Asian Restaurants,Buffet Restaurants,Japanese Restaurants,Restaurants,Seafood Restaurants,Sushi Bars","561 N Line St, Columbia City, IN 46725",Indiana,https://www.facebook.com/pages/oriental-buffet/111623798876236,https://www.yellowpages.com/columbia-city-in/mip/oriental-buffet-11946011
Kip's Pub,(317) 578-2146,"Brew Pubs,American Restaurants,Night Clubs,Restaurants,Taverns","9546 Allisonville Rd, Indianapolis, IN 46250",Indiana,https://www.facebook.com/Kips-Pub-1201767373200204,https://www.yellowpages.com/indianapolis-in/mip/kips-pub-1196475
West End Restaurant,(260) 724-2938,"American Restaurants,Family Style Restaurants,Restaurants,Take Out Restaurants","702 W Monroe St, Decatur, IN 46733",Indiana,,https://www.yellowpages.com/decatur-in/mip/west-end-restaurant-11944880
Walts Little Triangle,(765) 288-8236,Restaurants,"2068 S Hoyt Ave, Muncie, IN 47302",Indiana,,https://www.yellowpages.com/muncie-in/mip/walts-little-triangle-11938894
Espresso Gallery,(260) 625-5888,"Coffee Shops,Coffee & Espresso Restaurants,Coffee & Tea,Restaurants","10357 Illinois Rd, Fort Wayne, IN 46814",Indiana,,https://www.yellowpages.com/fort-wayne-in/mip/espresso-gallery-11928103
Chili's Grill & Bar,(317) 837-5120,"American Restaurants,Bar & Grills,Bars,Mexican Restaurants,Restaurants,Take Out Restaurants","2681 E Main St, Plainfield, IN 46168",Indiana,http://www.chilis.com,https://www.yellowpages.com/plainfield-in/mip/chilis-grill-bar-11928895
Boston Market,(219) 836-2888,"Fast Food Restaurants,American Restaurants,Restaurants,Take Out Restaurants","8032 Calumet Ave, Munster, IN 46321",Indiana,https://www.bostonmarket.com/location/in/munster/8032-calumet-ave?utm_source=Yext&utm_medium=click&utm_campaign=listings&utm_content=669,https://www.yellowpages.com/munster-in/mip/boston-market-11966204
McDonald's,(260) 483-1212,"Fast Food Restaurants,Hamburgers & Hot Dogs,Restaurants,Take Out Restaurants","255 E Coliseum Blvd, Fort Wayne, IN 46805",Indiana,https://www.mcdonalds.com/us/en-us/location/in/fort-wayne/255-e-coliseum-blvd/156.html?cid=RF:YXT:RoN::Clicks,https://www.yellowpages.com/fort-wayne-in/mip/mcdonalds-11929072
Laycoff's Tavern,(260) 482-1122,"Taverns,American Restaurants,Bars,Brew Pubs,Night Clubs,Restaurants","3530 N Clinton St, Fort Wayne, IN 46805",Indiana,https://www.facebook.com/pages/category/American-Restaurant/Laycoffs-Tavern-176357309067905,https://www.yellowpages.com/fort-wayne-in/mip/laycoffs-tavern-11932450
Subway,(317) 856-3463,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants","4887 Kentucky Ave, Indianapolis, IN 46221",Indiana,https://restaurants.subway.com/united-states/in/indianapolis/4887-kentucky-ave?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=16655&utm_campaign=evergreen-2020&y_source=1_MTQ5MDMzMTYtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,https://www.yellowpages.com/indianapolis-in/mip/subway-12252919
Papa Murphy's | Take 'N' Bake Pizza,(317) 889-8888,"Pizza,Restaurants,Take Out Restaurants","1011 N State Road 135 Ste F3, Greenwood, IN 46142",Indiana,https://locations.papamurphys.com/in/greenwood/1011-north-state-road-135?utm_source=organic&utm_medium=extended&utm_campaign=yext&y_source=1_MTU0MzAwMjgtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,https://www.yellowpages.com/greenwood-in/mip/papa-murphys-take-n-bake-pizza-12251840
Cakes By Karen,(219) 838-2310,"Bakeries,Restaurants,Wedding Supplies & Services","8632 Kennedy Ave, Highland, IN 46322",Indiana,http://www.cakesbykaren.org,https://www.yellowpages.com/highland-in/mip/cakes-by-karen-12251650
Arby's,(765) 378-5917,"Fast Food Restaurants,Restaurants,Sandwich Shops","8989 S Innovation Dr, Daleville, IN 47334",Indiana,http://locations.arbys.com/us/in/daleville/8989-s-factory-shops-blvd.html,https://www.yellowpages.com/daleville-in/mip/arbys-11933097
King Buffet,(574) 296-6988,"Buffet Restaurants,Chinese Restaurants,Restaurants","2707 Toledo Rd Ste L, Elkhart, IN 46516",Indiana,http://www.kingbuffetrenton.com,https://www.yellowpages.com/elkhart-in/mip/king-buffet-12250410
Pepe's Mexican Restaurant,(219) 845-3003,"Mexican Restaurants,Caterers,Latin American Restaurants,Restaurants","6720 Indianapolis Blvd, Hammond, IN 46324",Indiana,http://www.pepes.com,https://www.yellowpages.com/hammond-in/mip/pepes-mexican-restaurant-12242616
R M Y's Family Restaurant,(260) 456-1409,"Family Style Restaurants,Restaurants","3402 Wayne Trce, Fort Wayne, IN 46806",Indiana,,https://www.yellowpages.com/fort-wayne-in/mip/r-m-ys-family-restaurant-12238140
Brick House On Jackson,(260) 692-6187,Restaurants,"134 E Jackson St, Monroe, IN 46772",Indiana,,https://www.yellowpages.com/monroe-in/mip/brick-house-on-jackson-12237461
Come On Inn,(219) 369-1416,Restaurants,"3488 S 800 E, Walkerton, IN 46574",Indiana,,https://www.yellowpages.com/walkerton-in/mip/come-on-inn-12223649
China Express,(765) 286-5298,"Chinese Restaurants,Asian Restaurants,Restaurants,Take Out Restaurants","1805 W University Ave, Muncie, IN 47303",Indiana,http://chinaexpressmuncie.com,https://www.yellowpages.com/muncie-in/mip/china-express-12245641
J & J Fish,(705) 450-1015,"Seafood Restaurants,Restaurants,Take Out Restaurants","2567 Burr St, Gary, IN 46406",Indiana,http://www.jjfishchicken.com,https://www.yellowpages.com/gary-in/mip/j-j-fish-12235267
Applebee's,(219) 762-3243,"American Restaurants,Bar & Grills,Family Style Restaurants,Hamburgers & Hot Dogs,Restaurants,Take Out Restaurants","6211 Us Highway 6, Portage, IN 46368",Indiana,http://www.applebees.com,https://www.yellowpages.com/portage-in/mip/applebees-12220145
Dante's House of Pizza,(219) 924-2200,"Pizza,American Restaurants,Caterers,Italian Restaurants,Restaurants,Take Out Restaurants","1734 W 45th Ave  The Pavilion On 45th, Munster, IN 46321",Indiana,http://dantesmunster.com/home.html,https://www.yellowpages.com/munster-in/mip/dantes-house-of-pizza-12239171
Shoreline Brewery,(219) 879-4677,"American Restaurants,Bar & Grills,Barbecue Restaurants,Bars,Beer & Ale,Brew Pubs,Caterers,Night Clubs,Restaurants,Take Out Restaurants,Taverns","208 Wabash St, Michigan City, IN 46360",Indiana,http://www.shorelinebrewery.com,https://www.yellowpages.com/michigan-city-in/mip/shoreline-brewery-12220149
Hott's Grill,(812) 437-3377,"Barbecue Grills & Supplies,Restaurants","122 N Weinbach Ave, Evansville, IN 47711",Indiana,,https://www.yellowpages.com/evansville-in/mip/hotts-grill-12214478
Taco Bell,(317) 241-1530,"Fast Food Restaurants,Mexican Restaurants,Restaurants","5302 W Washington St, Indianapolis, IN 46241",Indiana,https://locations.tacobell.com/in/indianapolis/5302-w-washington-st-.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=002969&utm_content=website&y_source=1_NjE0MzExMi01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.yellowpages.com/indianapolis-in/mip/taco-bell-12216509
Maple City Games,(219) 362-7529,"Bar & Grills,Bars,Brew Pubs,Restaurants,Taverns","1946 W 300 N, La Porte, IN 46350",Indiana,,https://www.yellowpages.com/la-porte-in/mip/maple-city-games-1221415
Peppers 2,(317) 887-0461,"Barbecue Restaurants,Bar & Grills,Bars,Restaurants","299 S State Road 135, Greenwood, IN 46142",Indiana,,https://www.yellowpages.com/greenwood-in/mip/peppers-2-12206993
Applebee's,(219) 477-3868,"American Restaurants,Bar & Grills,Family Style Restaurants,Hamburgers & Hot Dogs,Restaurants,Take Out Restaurants","670 Morthland Dr, Valparaiso, IN 46385",Indiana,http://www.applebees.com,https://www.yellowpages.com/valparaiso-in/mip/applebees-12201412
Mexico Viejo,(812) 657-3341,"Mexican Restaurants,Latin American Restaurants,Restaurants","2520 Central Ave, Columbus, IN 47201",Indiana,,https://www.yellowpages.com/columbus-in/mip/mexico-viejo-12195331
Los Altenos,(219) 845-0500,"Mexican Restaurants,Family Style Restaurants,Restaurants","6736 Kennedy Ave, Hammond, IN 46323",Indiana,,https://www.yellowpages.com/hammond-in/mip/los-altenos-12216856
Taco Bell,(317) 791-8450,"Fast Food Restaurants,Mexican Restaurants,Restaurants","1551 W Thompson Rd, Indianapolis, IN 46217",Indiana,https://locations.tacobell.com/in/indianapolis/1551-w-thompson-rd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=028902&utm_content=website&y_source=1_NjE0NjA4My01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.yellowpages.com/indianapolis-in/mip/taco-bell-12214535
